Supplier,internal_company_code,Risk Type,Overall Risk Level,Transparency Level,FRDM Score,countries,Country Risk Level,industries,Industry Risk Level,products,Product Risk Level,Spend Amount,Spend Level,Product Regulation,Industry Regulation,tags,supplier_id,name,topline_risk_score,frdm_score,transparency_score,all_country_risk_score,all_industry_risk_score,purchase_risk,created_at,created_at,id,parent_id,portal_in_url,address,all_alerts_count,Documents,Trade Partner Risk Level,trade_partner_risk
Queensland Cricketers Club,,human_rights,Low,Moderate Weak,49,AUS,Low,Caterers| Food Service Contractors| Lessors of Nonresidential Buildings (Except Miniwarehouses),Low,Meeting Facilities,Low,23128.0,,,BLS Nonfatal| Data Breach Vulnerability| Political Risk Liability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Entertainment,310145,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01,0.0999434549935852,2021-10-19 20:48:34 UTC,2021-10-19 20:48:35 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310145,"Queensland, 4102",0,,,
Yugara - YUgarapul Aboriginal Corporation,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,700.0,,,Data Breach High Incident,Promotions / Event Management,310147,Cricket Australia,0.07,49,0.308,0.09444,0.01,0.0999434549935851,2021-10-19 20:48:57 UTC,2021-10-19 20:48:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310147,"Queensland, 4285",0,,,
Paul Bonsor,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,5300.0,,,Data Breach High Incident,Various Consultants & Contractors| Various Game Related,310152,Cricket Australia,0.07,49,0.272,0.09444,0.01,0.0999434549935851,2021-10-19 20:50:10 UTC,2021-10-19 20:50:10 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310152,"41 KINGSTON STREET, CB1 2NU| SUITE 7 KD TOWER COTTERELLS, HP1 1FW, HERTFORDSHIRE, ENGLAND",0,,,
McGain Group Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,4800.0,,,Data Breach High Incident,Various Game Related,310153,Cricket Australia,0.07,49,0.28800000000000003,0.09444,0.01,0.0999434549935851,2021-10-19 20:50:20 UTC,2021-10-19 20:50:21 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310153,,0,,,
Adam White,"",human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,23300.0,,,Data Breach High Incident,Various Game Related,310155,Cricket Australia,0.07,49,0.29600000000000004,0.09444,0.01,0.0999434549935851,2021-10-19 20:50:41 UTC,2021-10-19 20:50:42 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310155,,0,,,
Miles Pfitzner Auctioneers,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,2800.0,,,Data Breach High Incident,Various Game Related,310159,Cricket Australia,0.07,49,0.28,0.09444,0.01,0.0999434549935851,2021-10-19 20:51:23 UTC,2021-10-19 20:51:24 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310159,"South Australia, 5271| Victoria, 3121",0,,,
Mervyn Hughes,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,2700.0,,,Data Breach High Incident,Various Game Related,310160,Cricket Australia,0.07,49,0.324,0.09444,0.01,0.0999434549935851,2021-10-19 20:51:33 UTC,2021-10-19 20:51:33 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310160,,0,,,
Sam Tugwell,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,2600.0,,,Data Breach High Incident,Various Game Related,310161,Cricket Australia,0.07,49,0.344,0.09444,0.01,0.0999434549935851,2021-10-19 20:51:43 UTC,2021-10-19 20:51:43 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310161,"Western Australia, 6163",0,,,
Peter Walsh,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,2400.0,,,Data Breach High Incident,Various Game Related,310162,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.0999434549935851,2021-10-19 20:51:52 UTC,2021-10-19 20:51:53 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310162,"2nd Floor, 18 Woollcombe Street, Timaru, NZ, 7910| 39 George Street, Timaru, Timaru, NZ, 648854, 7910| C/- Mcfarlane Hornsey Simpson, Cnr Stafford & Sefton Streets, Timaru",0,,,
Get Parked (QLD) Pty Ltd,"",human_rights,Low,Moderate Weak,49,AUS,Low,Parking Lots and Garages,Low,Parking Fees,Low,23000.0,low,,Data Breach High Incident| Data Breach Vulnerability,Various Game Related,310163,Cricket Australia,0.07,49,0.34800000000000003,0.09444,0.01,0.09994345499358508,2021-10-19 20:52:03 UTC,2021-10-19 20:52:04 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310163,"Queensland, 4000| Queensland, 4005| Queensland, 4006",0,,,
Nathan Woods,,human_rights,Low,Moderate Weak,49,AUS,Low,"Independent Artists, Writers, and Performers",Low,Performing arts professionals,Low,1400.0,,,Data Breach High Incident,Various Game Related,310164,Cricket Australia,0.07,49,0.32,0.09444,0.01,0.0999434549935851,2021-10-19 20:52:13 UTC,2021-10-19 20:52:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310164,"DOTHAN, AL",0,,,
NSW Ambulance,,human_rights,Low,Moderate Weak,49,AUS,Low,"Diagnostic Imaging Centers| Medical Laboratories| Offices of Physical, Occupational and Speech Therapists, and Audiologists| Offices of Physicians (Except Mental Health Specialists)",Low,Healthcare Providers Specialists Services,Low,48455.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Non-Procurement Spend,310175,Cricket Australia,0.07,49,0.26,0.09444,0.01,0.09994345499358506,2021-10-19 20:54:48 UTC,2021-10-19 20:54:49 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310175,"New South Wales, 2039",0,,,
Health Care Options Pty Ltd (1300MEDICS),"",human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,19000.0,low,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,310178,Cricket Australia,0.07,49,0.268,0.09444,0.01,0.09994345499358506,2021-10-19 20:55:23 UTC,2021-10-19 20:55:23 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310178,,0,,,
Mr Iceman,,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,360.0,,,BLS Nonfatal| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,310179,Cricket Australia,0.07,49,0.32,0.09444,0.01,0.09994345499358506,2021-10-19 20:55:33 UTC,2021-10-19 20:55:34 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310179,"Industrivegen 2, Oppaker, NO-30, 2166, NO",0,,,
Sonic Pathology Australia Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,149909.0,high,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,310182,Cricket Australia,0.07,49,0.28800000000000003,0.09444,0.01,0.09994345499358506,2021-10-19 20:56:28 UTC,2021-10-19 20:56:29 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310182,"New South Wales, 2000| New South Wales, 2113",0,,,
Sport Integrity Australia (formerly Australian Sports Anti-Doping Authority),,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,91497.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Integrity / Performance Enhancement,310183,Cricket Australia,0.07,49,0.29200000000000004,0.09444,0.01,0.09994345499358506,2021-10-19 20:56:40 UTC,2021-10-19 20:56:41 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310183,,0,,,
SA Pathology,,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,16919.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science| Various Consultants & Contractors,310184,Cricket Australia,0.07,49,0.26,0.09444,0.01,0.09994345499358506,2021-10-19 20:56:53 UTC,2021-10-19 20:56:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310184,"South Australia, 5000",0,,,
St Vincent's Hospital Sydney Limited (SydPath),,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,11128.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,310187,Cricket Australia,0.07,49,0.32800000000000007,0.09444,0.01,0.09994345499358506,2021-10-19 20:57:28 UTC,2021-10-19 20:57:29 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310187,"New South Wales, 2010",0,,,
PRP Diagnostic Imaging - Moore Park,,human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,3950.0,,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Insurance| Medical & Sport Science,310191,Cricket Australia,0.07,49,0.3,0.09444,0.01,0.09994345499358506,2021-10-19 20:58:16 UTC,2021-10-19 20:58:17 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310191,"New South Wales, 2250",0,,,
Dr Jones & Partners Medical Imaging,"",human_rights,Low,Moderate Weak,49,AUS,Low,Diagnostic Imaging Centers| Medical Laboratories| Offices of Physicians (Except Mental Health Specialists),Low,Healthcare Providers Specialists Services,Low,12000.0,low,,BLS Nonfatal| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,310193,Cricket Australia,0.07,49,0.26,0.09444,0.01,0.09994345499358506,2021-10-19 20:58:39 UTC,2021-10-19 20:58:41 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310193,"South Australia, 5063| South Australia, 5069",0,,,
Australian Associated Press Ltd (AAP),"",human_rights,Low,Moderate Weak,49,AUS,Low,Commercial Photography,Low,Studio Photography Services Or Still Photographs,Low,100000.0,medium,,Data Breach High Incident,Content,310200,Cricket Australia,0.07,49,0.308,0.09444,0.01,0.0999434549935851,2021-10-19 21:00:12 UTC,2021-10-19 21:00:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310200,"Australian Capital Territory, 2600| New South Wales, 2010| New South Wales, 2021",0,,,
Pete Harmsen,,human_rights,Low,Moderate Weak,49,AUS,Low,Commercial Photography,Low,Studio Photography Services Or Still Photographs,Low,1125.0,,,Data Breach High Incident,Content,310202,Cricket Australia,0.07,49,0.28400000000000003,0.09444,0.01,0.0999434549935851,2021-10-19 21:00:32 UTC,2021-10-19 21:00:32 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310202,"26, Gundsølillevej, Gundsølille, GUNDSØ, Roskilde, 4000, DNK",0,,,
ReturnToWorkSA,,human_rights,Low,Moderate Weak,49,AUS,Low,Reinsurance Carriers,Low,Workers compensation insurance,Low,12951.0,,,Political Risk Liability,Insurance,310206,Cricket Australia,0.07,49,0.336,0.09444,0.01,0.09994345499358503,2021-10-19 21:01:37 UTC,2021-10-19 21:01:38 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310206,"400 KING WILLIAM ST, AU, 5000| 400 King William Street, Adelaide, AU-SA, 5000, AU| South Australia, 5000",0,,,
SKOOP Print Pty Ltd,,human_rights,Low,Moderate Weak,54,AUS,Low,Commercial Printing (Except Screen and Books),Low,Digital printing| Industrial Printing Services| Printing| Publication printing,Low,4650.0,,,Deforestation| Water Pollution Supply Chain| Water Quantity Supply Chain,Gifts & Promotions| Print & Design,310209,Cricket Australia,0.07,54,0.34,0.09444,0.1,0.0999997710337384,2021-10-19 21:02:14 UTC,2021-10-19 21:02:14 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310209,"Victoria, 3058",0,,Low,0.0
One Love Australia,,human_rights,Low,Moderate Weak,49,AUS,Low,Human Resources Consulting Services| Other Management Consulting Services,Low,Human Resources Consulting Service,Low,10000.0,,,Data Breach High Incident,Gifts & Promotions,310213,Cricket Australia,0.07,49,0.26,0.09444,0.01,0.0999434549935851,2021-10-19 21:03:07 UTC,2021-10-19 21:03:07 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310213,7755 CENTER AVE STE 1100| 7755 CENTER AVE STE 1100 HUNTINGTON BEACH CA  92647,0,,,
Roger Price,,human_rights,Low,Moderate Weak,49,AUS,Low,Motion Picture and Video Production,Low,Video Production Services,Low,1145.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Various Consultants & Contractors,310214,Cricket Australia,0.07,49,0.34,0.09444,0.01,0.09994345499358508,2021-10-19 21:03:18 UTC,2021-10-19 21:03:18 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310214,"720 N BLVD, EDMOND, OK, 73034, USA",0,,,
Queensland Fire & Emergency Services,,human_rights,Low,Moderate Weak,49,AUS,Low,Other Services to Buildings and Dwellings| Security Guards and Patrol Services| Security Systems Services (Except Locksmiths),Low,Fire Detection And Burglar Alarm Systems Installation Service,Low,3122.0,,,Australia MSA| Conflict Mineral| Data Breach Vulnerability,Maintenance,310246,Cricket Australia,0.07,49,0.256,0.09444,0.01,0.09994345499358508,2021-10-19 21:20:13 UTC,2021-10-19 21:20:14 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310246,"GPO BOX 1425 5001 BRISBANE QLD| GPO BOX 1425 BRISBANE QLD 4001| GPO BOX 1425, BRISBANE, QLD 5001| GPO BOX 1425 GPO BOX 1425 BRISBANE 0 5001| Queensland, 4031| Queensland, 4060| Queensland, 4164",0,,,
State Revenue Office Victoria,,human_rights,Low,Moderate Weak,49,AUS,Low,Administration of Air and Water Resource and Solid Waste Management Programs| Other Activities Related to Real Estate,Low,Administrative Fees Or Tax Collection Services,Low,129825.0,high,,BLS Nonfatal| Data Breach Vulnerability| Political Risk Liability,Non-Procurement Spend,27803,Cricket Australia,0.07,49,0.30400000000000005,0.09444,0.01,0.09994345499358515,2020-02-29 21:19:02 UTC,2021-10-19 21:20:41 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=27803,"Victoria, 3000",0,,,
Brisbane City Council,"",human_rights,Low,Moderate Weak,49,AUS,Low,Administration of Air and Water Resource and Solid Waste Management Programs| Other Activities Related to Real Estate,Low,Administrative Fees Or Tax Collection Services,Low,30000.0,,,BLS Nonfatal| Data Breach Vulnerability| Political Risk Liability,Rates & Taxes,24603,Cricket Australia,0.07,49,0.252,0.09444,0.01,0.09994345499358515,2020-02-29 19:19:28 UTC,2021-10-19 21:21:02 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=24603,"Queensland, 4000",0,,,
Organisation of Sports Federations of Oceania (OSFO),,human_rights,Low,Moderate Weak,49,AUS,Low,Business Associations,Low,Professional Associations,Low,400.0,,,Data Breach High Incident| Data Breach Vulnerability,Uncategorised,310248,Cricket Australia,0.07,49,0.31200000000000006,0.09444,0.01,0.09994345499358513,2021-10-19 21:21:12 UTC,2021-10-19 21:21:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310248,,0,,,
La Trobe University,,human_rights,Low,Moderate Weak,49,AUS,Low,Advertising Agencies| Marketing Research and Public Opinion Polling,Low,Advertising| Marketing Analysis| Market Research| Publicity And Marketing Advisory Service| Publicity And Marketing Support Services,Low,300.0,,,Data Breach High Incident| Water Quantity Supply Chain,Advertising & Marketing Research,26205,Cricket Australia,0.07,49,0.276,0.09444,0.01,0.09364193545839636,2020-02-29 20:18:23 UTC,2021-10-19 21:23:57 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=26205,"Victoria, 3083| Victoria, 3086",0,,,
Creative Visuals,"",human_rights,Low,Moderate Weak,54,AUS,Low,Advertising Agencies| Commercial Printing (Except Screen and Books)| Marketing Consulting Services| Other Services Related to Advertising,Low,Digital printing| Industrial Printing Services| Printing,Low,7800.0,low,,Data Breach High Incident| Deforestation| Water Pollution Supply Chain| Water Quantity Supply Chain,Print & Design,310263,Cricket Australia,0.07,54,0.252,0.09444,0.1,0.10001854304712283,2021-10-19 21:26:07 UTC,2021-10-19 21:26:08 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310263,"Victoria, 3207",0,,Low,0.0
Peter Lazer,,human_rights,Low,Moderate Weak,49,AUS,Low,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Low,Events Management| Sponsorship Of Event Or Celebrity,Low,9750.0,,,Data Breach High Incident,Promotions / Event Management,310264,Cricket Australia,0.07,49,0.3,0.09444,0.01,0.0999434549935851,2021-10-19 21:26:21 UTC,2021-10-19 21:26:22 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310264,"RUA, MANOEL VIEIRA, 2003, LOJA, ITANHAEM, SÃO PAULO, 11740000| RUA MANOEL VIEIRA 2003, LOJA, JARDIM MARILU, São Paulo, 11740-000",0,,,
Snapperhead Productions Pty Ltd,,human_rights,Low,Moderate Weak,49,AUS,Low,Commercial Photography| Marketing Consulting Services| Other Services Related to Advertising,Low,Advertising| Studio Photography Services Or Still Photographs,Low,1000.0,,,Data Breach High Incident,Various Consultants & Contractors,310265,Cricket Australia,0.07,49,0.316,0.09444,0.01,0.09994345499358512,2021-10-19 21:26:32 UTC,2021-10-19 21:26:33 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310265,BC,0,,,
